101,1.03
217,1.19
334,1.03
435,1.16
551,1.67
651,1.31
767,1.12
887,1.33
987,1.15
1087,1.23
1187,1.05
1288,1.16
1404,1.26
1507,1.23
1623,1.58
1739,1.19
1839,1.28
1940,0.95
2040,1.66
2141,1.56
2241,1.56
2341,1.64
2463,1.39
2564,1.88
2669,1.86
2770,1.79
2887,1.4
3003,1.09
3103,1.7
3203,1.11
3303,0.74
3403,1.16
3504,1.31
3620,1.01
3738,0.91
3838,-0.14
3954,-1.92
4071,-1.51
4171,-2.62
4271,-1.6
4372,-1.22
4472,-1.06
4573,-1.41
4676,-1.81
4792,-1.35
4892,-1.19
4993,-1.16
5110,-0.91
5226,-1.33
5344,-2.72
5445,-1.92
5545,-0.8
5650,-2.55
5761,9.71
5861,67.27
5962,122.73
6078,351.42
6178,891.54
6278,1395.43
6378,1082.15
6478,301.07
6579,61.56
6679,40.14
6795,37.7
6899,37.0
7015,42.12
7117,155.85
7217,335.3
7317,198.44
7433,36.25
7550,58.65
7650,143.8
7750,87.37
7851,42.17
7967,43.96
8071,34.85
8171,33.79
8271,33.47
8371,33.73
8471,33.94
8571,33.48
8675,33.08
8775,32.97
8875,33.1
8975,33.04
9076,32.77
9176,32.28
9276,32.56
9376,32.41
9476,31.94
9576,32.15
9676,32.52
9776,32.3
9876,32.06
9976,31.62
10080,31.47
10180,31.62
10280,31.52
10384,31.05
10484,30.55
10599,30.85
10700,31.07
10800,30.75
10901,30.73
11001,30.62
11101,30.33
11201,30.31
11301,30.56
11401,30.78
11501,30.49
11601,30.44
11717,30.59
11845,30.14
11945,30.03
12045,30.17
12145,30.17
12246,30.0
12361,30.67
12462,30.81
12562,30.37
12662,30.25
12762,30.33
12866,30.51
12982,30.34
13083,29.81
13198,29.84
13300,30.36
13415,30.08
13517,29.27
13617,29.47
13719,29.76
13821,29.81
13936,29.82
14056,29.68
14160,29.47
14262,28.95
14364,29.06
14467,29.25
14567,29.3
14671,29.68
14771,29.22
14875,28.76
14975,28.77
15075,29.02
15192,123456.0
15293,123456.0
15394,123456.0
15494,29.17
15610,29.21
15735,28.63
15848,28.86
15948,29.09
16048,28.72
16148,28.88
16264,28.72
16366,28.77
16466,28.86
16566,28.77
16667,28.49
16769,28.81
16869,28.92
16970,28.89
17086,28.73
17188,28.34
17290,28.76
17390,28.66
17491,28.43
17607,28.27
17717,28.47
17834,28.64
17934,28.33
18050,28.53
18151,27.96
18267,28.43
18367,28.66
18467,28.45
18567,28.19
18667,28.09
18769,28.64
18885,28.19
18987,28.74
19088,28.95
19204,28.44
19306,28.0
19407,27.94
19507,27.6
19607,24.93
19723,15.38
19839,14.26
19939,14.26
20040,23.54
20157,161.53
20257,410.33
20373,902.34
20489,1358.1
20589,490.09
20689,84.21
20789,40.86
20890,38.97
21005,37.67
21106,183.04
21207,526.37
21309,439.18
21409,111.63
21509,41.87
21627,41.48
21731,142.02
21835,249.41
21936,58.61
22038,87.04
22154,294.69
22254,155.59
22357,33.88
22474,88.86
22603,29.77
22715,130.04
22815,159.6
22915,22.97
23021,155.93
23121,34.26
23221,94.54
23323,137.74
23423,30.08
23523,49.91
23626,80.47
23726,26.12
23843,83.73
23943,33.2
24044,145.4
24145,121.38
24245,52.46
24361,168.0
24461,89.35
24561,93.81
24662,101.88
24777,104.03
24894,52.0
24994,80.29
25099,30.56
25205,17.02
25305,16.01
25405,15.5
25510,15.85
25610,15.92
25728,15.77
25843,16.14
25944,15.55
26044,15.6
26148,15.75
26264,15.56
26364,15.26
26481,15.42
26586,15.47
26687,14.44
26787,15.4
26903,15.78
27026,15.27
27126,15.02
27228,15.23
27332,15.07
27433,15.12
27537,14.7
27639,14.77
27754,15.03
27855,14.71
27971,15.13
28077,15.46
28177,15.05
28294,14.86
28410,14.43
28527,15.18
28629,15.54
28730,15.25
28861,15.12
28963,14.8
29079,14.81
29195,15.66
29295,14.72
29401,14.79
29518,14.59
29621,14.51
29721,14.44
29822,14.56
29924,15.19
30045,15.04
30161,14.74
30261,15.12
30365,14.97
30466,15.32
30566,15.32
30668,15.23
30770,15.14
30885,15.24
30986,14.55
31103,14.76
31203,14.84
31303,14.84
31418,14.62
31535,14.58
31635,14.47
31736,14.8
31838,15.18
31938,15.26
32041,15.02
32146,15.18
32249,15.39
32349,15.23
